Ежемесячный доход,Сумма сбережений,Текущие кредиты и задолженности,Кредитная история,Стабильность дохода,Уровень безработицы,Инфляция,ВВП страны,Курс национальной валюты,Процентные ставки,Семейное положение,Наличие детей,Образование,Профессия,Жилищные условия,Сумма запрошенного кредита,Срок кредита,Цель кредита,Решение по предыдущим заявкам,Общая задолженность клиента,Доходы семьи,Расходы на обслуживание кредитов,Наличие недвижимости или ценных бумаг,Кредитный рейтинг,Долгосрочные финансовые обязательства,Платежные истории,Уровень долга по отношению к доходам,Степень риска кредитования,Региональные ставки безработицы,Экономическая активность региона,Размер валового регионального продукта,Средний доход населения в регионе,Уровень финансовой стабильности региона
859381.6182561533,25844,426390.17981040623,723284.6151176805,145896.92547255507,579338,903985.2722436651,825896.9953860109,517575.28588868876,7.340967390483061,372146.01860690233,Нет,513408.97223250644,823749.8210186984,501925.3388996847,515752,701956,538740.808508529,Отказано,325305.3464502814,646307.068768842,355772.09537709365,Да,379489.13918059133,897484.178125037,803379.88129438,477971,426790.1795526103,354275.1250868962,485614.13026037865,738533.7482561668,104782.39562781712,432527
922782.3957234707,444954,708067.3865384329,14449.563143992527,52879.18220764254,981204,539211.7685598697,127288.36091733881,171321.50326821368,24.485092393881366,327098.9416603235,Нет,421326.5772105203,876865.1967758011,384316.0196304273,736796,359656,837902.9919329747,Отказано,174958.3564577506,667975.3941371872,113418.19989250455,Нет,831975.4808392663,980699.1900497581,932791.322393144,647448,209869.35710899212,909099.871497883,920669.4072487795,725182.4322701223,962567.6085842231,587965
810645.8961840112,780765,555261.2302838897,375441.0023985813,962216.8360229254,770811,142216.91114597718,39119.04183164437,878686.2716959843,7.6486554241627,821280.1100467005,Да,218670.28106690547,630859.8191789828,42791.61567468906,997839,412213,86284.30447517853,Отказано,199718.7819767646,339841.5453308875,82336.43827594449,Да,56142.497198582234,784621.6676121888,67230.19829942838,649286,850989.0339236095,117886.67253643573,999109.7042593184,627103.4152053703,97336.4684692074,266709
690393.9972869954,662913,102410.19933009834,361698.9948674857,10302.603603658386,831255,285772.1351365759,49778.83350465401,832794.052023881,4.6439473088191265,443990.8758612349,Нет,362808.95535532804,296321.95293834904,308417.4837772325,48918,295030,594215.3195356961,Отказано,603079.9457056064,158862.7585362699,664877.6139131176,Нет,203352.76188028743,225863.29813160238,519570.45763310476,909663,676742.8491444631,604786.59705073,832626.5987705566,655719.708867909,788935.2180111414,955054
827379.0372516036,322526,955555.0758507979,331183.2979622073,335250.6959203622,665431,607815.5215732702,679129.9739935322,153872.74562309973,3.470487399558947,571110.8260775327,Нет,136956.55107000476,816059.3387108905,701907.9450055109,265614,292347,977127.100859459,Одобрено,390783.2203993148,640762.3697866255,637130.4282519899,Да,630741.4475608519,74270.34381477865,779322.1836016116,437735,687409.5195406567,375654.4776753373,79067.21395402912,671439.5571934957,689556.7398769876,334154
237046.9598939195,552072,28450.467351992094,130533.42186829905,331893.32217561686,576275,151778.17149579676,266245.5054883495,22309.569367432727,13.41282458894463,326833.60015289445,Нет,902941.6621751082,187416.5347245577,146988.06977583465,21876,619534,603236.0417605451,Одобрено,767747.3713143632,429181.4756208928,206228.07978786586,Нет,526035.8669680064,604865.7934913593,398573.17235935846,28434,356695.1526290832,74992.12953672645,271368.5572987235,997802.7039489859,620277.4125087818,500869
235445.10298891776,751203,655975.8105631123,427753.1472647585,645066.8567966244,182521,923484.5753355388,977040.8340875445,687174.5459634635,13.511454973794907,620179.2121751289,Да,296162.17280879116,706953.5256950684,927123.715013891,697925,463830,730857.7051526326,Отказано,54731.95277580745,70661.35717316682,882202.6950932734,Нет,18542.06199986155,417483.32240348647,748828.5157943483,975851,921580.9379385873,937068.1094924096,671348.2009984056,698634.758906931,629860.3727889243,563898
248230.28903020904,56727,495122.60413863877,196691.84400923864,170105.56880275253,907136,787105.4920739023,438896.1834651517,445102.7527254224,21.70378836316575,130666.53085060556,Нет,233917.6484378724,368734.30343497434,52248.74471513623,875772,302876,737553.59465647,Одобрено,965444.0833428534,51890.853983269626,819572.0435294172,Нет,531921.3580371016,229184.97403156714,372588.9315234203,884175,148320.32304055785,700920.2843466979,551971.600439788,617690.8599065603,997676.0978634167,432821
447846.1083056372,482698,203227.55282629072,350653.882864451,543833.005477314,710978,397034.43656169885,899797.4865214917,60680.604251624674,2.743999198121534,544081.3042468361,Да,169944.8561710084,561975.7374910974,179381.5977472647,970330,626198,638810.8752534663,Отказано,619540.494999987,754648.8924102848,339651.03772333974,Да,441108.10523703723,360498.6514600466,885599.4148940459,888118,921326.6638531408,997364.0063846132,97381.65874222491,822251.1600673449,65972.52777654817,502151
649242.5048839016,794299,521262.28342956014,638783.1537288363,796848.0157424952,13454,168428.0610481744,478552.6325281603,755268.9299964997,20.281515764424608,847729.8810758466,Нет,143740.58253640254,327353.9802883146,995179.9960966102,15909,540447,437698.1808390694,Одобрено,597468.9672141469,583964.3745053578,98221.80190004248,Нет,923595.46857287,867130.1689339959,851738.9966992706,1327,883669.1184245327,28811.67256177095,213231.98787039277,249858.59720965862,622118.5567361279,766577
671860.749081935,960059,750262.421564245,565762.1638771719,494807.1460922228,558903,604319.4647702838,639328.2130334021,739185.0776411927,14.34177225698331,450858.5323458744,Нет,63391.735218152135,63026.97695189016,255595.72951264397,937258,908209,87318.82572710962,Отказано,958121.6022879968,874026.5940386532,549624.7842346815,Нет,816388.4868803764,907662.0791416004,866808.4444345081,151446,564913.5666790406,214510.54564909104,490523.2107658492,647811.4210395737,912605.8749644682,91461
680332.8360764876,162304,123825.0778092714,135414.50647475937,59056.0653280154,634120,920493.7662593803,228060.31542883633,886086.5252794024,18.419891961385556,161895.69838114682,Да,301737.1115027056,812895.7111240026,347819.6154370431,960617,8618,102130.16860687603,Отказано,753724.1385190941,964738.5877214541,948149.2690401805,Да,364328.31010994804,848177.7122334784,171460.34335312445,728416,584620.3876306579,542186.5151601962,675070.0599972735,805333.5037381542,494684.0841530311,773482
931366.872731197,227857,61611.860988461034,403945.00735281844,840876.6252239593,313342,585149.1492061752,829413.2676190106,176117.93581534433,23.396864529812625,424306.05084593315,Нет,786791.2063626407,842012.6316624989,752314.1833239989,886633,553203,294134.9143523668,Отказано,890856.2157251722,122087.60636656135,842156.7596627935,Да,452500.58536351577,915929.65913734,900991.3899720561,164457,788273.1818673904,765788.0360645057,822736.2863771851,787800.2027456269,715937.8404012289,79569
195811.64016941615,747104,891259.0246285356,432141.36477099295,305567.0578078587,266674,131459.73733063825,973548.1547742544,169334.48905374992,23.41856903140984,601474.7710054077,Да,429433.1493808306,19828.407004728957,683507.3646543613,633339,572191,573893.3881043546,Отказано,576401.5158174599,666568.2204863665,351099.9726348553,Нет,798920.5450874284,90913.8123273341,769410.9142100811,560124,236699.08313748954,845659.7786917388,792153.840607798,696496.1985285312,807911.056195698,225958
852713.2154532096,248017,192725.12271480414,909744.3074278062,522872.81597757293,916677,318008.66462893016,55175.26145409356,25534.313694103963,29.748465690858705,256246.81990946308,Да,460327.1688655043,168507.59677398956,854599.3447459029,439395,480709,547120.6610867695,Одобрено,771748.001213395,291974.922557315,596744.4392900878,Нет,422155.5804881623,485880.5208141262,985479.3139575714,275576,897924.0862409794,462233.40940706804,897473.370809234,138575.08963494457,472092.35277728224,171624
128547.36379028084,939130,844413.4826174219,520370.1512664018,834302.4100020351,35576,384589.9690927223,11170.438494934893,615728.4562775221,2.9307985591440575,549973.7324801958,Нет,641161.4119564224,138440.63270704454,83657.17353367673,118943,914828,999577.3003326539,Одобрено,424834.3012852809,520371.3565609347,18938.005927456117,Нет,495663.3518860542,114264.63289929487,371766.377908355,194468,208517.4463227052,526717.128694112,838179.8973260467,866120.3193487421,946351.39732087,903713
218072.74139313697,568209,803496.4747071192,302904.87206843204,370336.681705542,490152,816375.0638975372,511251.57324690424,144028.70101324946,28.98967405187597,498681.2022499076,Да,204320.61723186148,958639.1576536822,870688.0015180159,645026,383997,479195.810602945,Одобрено,606099.599693813,97355.44237366227,84251.09641916696,Нет,351199.24058975896,524513.3366463509,72403.33678896612,448095,936271.6488754284,806623.8772218544,25599.15920458451,191245.49391894264,513738.3048573575,686819
15680.335481697362,747965,752426.9848062726,183611.52159876417,374874.6987479065,37443,143687.69109908753,982794.1899894838,489388.72438541206,25.598634924128383,248987.79584114376,Да,253219.65011525527,404258.36556321307,349616.29483704735,1680,974215,240230.25121439958,Одобрено,508047.4503539766,200398.82849021303,365907.37589796586,Нет,593128.2543629054,735249.4541775495,135465.24485180923,718891,722415.4874720573,578437.1595706285,797723.1161410004,532156.6899205209,604209.5168456689,750983
613294.3725121103,406351,722163.4495011203,926893.1016751823,486869.9552868475,114960,907605.8270624311,800949.8817566101,702272.703159114,13.40112148842168,945453.9927273426,Да,784225.1200430602,211458.44288001073,31140.18669272833,16634,882373,544775.8691610865,Отказано,626714.8046877607,503833.92245433107,901066.1702577429,Нет,454203.9192668754,616582.4604227261,744861.4262573418,253399,455812.87594172946,450159.10046692734,243039.20120917325,871389.9647506959,380076.7293421218,946127
216791.24501917016,340590,485823.24849270436,883825.7635036334,706053.8242679972,635591,201251.060194273,398143.4325070237,616819.2324022971,16.508567391746404,422214.4677230405,Да,292159.8996354314,204474.5323533741,612332.2493131744,430200,943738,68403.04425297237,Одобрено,169421.25616650167,514073.05472251796,179665.63397167763,Да,855951.2378407032,294294.26338953536,263734.85487910756,509992,412142.901358987,624827.8179543442,818889.3873111851,961124.434456627,983399.429792024,744283
636173.5728766026,555596,739626.7544069875,884890.551851608,689807.8076981992,499490,753357.7595011548,221686.57379088897,852866.0559297211,0.11565260134821176,92347.10363892079,Нет,859684.4382681045,846543.4000701115,262384.80499155936,711047,725629,276460.18633309763,Отказано,511805.9875861077,693352.4354858545,986195.065162002,Да,569590.7974096828,488186.7949499852,755066.6930974075,597408,620411.4396111561,528232.2855356522,677509.9506711507,776265.2144164452,477072.46748043015,428276
506963.4635185803,796997,793701.0153068183,895557.1761065715,57360.716964243366,496235,697971.3964384749,640000.834076815,356317.56334868073,19.962273295290682,399408.3646085283,Да,894770.227652794,37332.09369887457,591569.2176169129,71646,900426,557051.8485420428,Отказано,506580.66938772006,763748.3469807236,384913.79797878355,Нет,942705.6348980137,699243.8014134703,552988.3245849024,157434,625190.1306978847,592467.6621046704,246140.05068786402,254027.88558967246,108694.54525190838,836428
758061.8434391802,856202,24007.18507257681,386724.6030517781,498815.26065397495,487055,928666.684911024,859968.734910278,736512.9926158717,17.28602177677243,641595.4553818221,Нет,391645.2106136753,447785.5244103206,21080.942512433136,813532,518882,271042.2770392826,Одобрено,276561.34758348577,917008.4825813655,586565.4479633066,Нет,409949.7340748532,794507.6765251057,443205.5750019541,336853,601132.2954826808,428173.1881169192,307734.14611332584,829557.6272297143,529942.6443466544,47925
196908.2422782228,706884,873653.7162147381,554894.0391763685,877044.8476305035,195250,174558.21923898326,453035.8240137974,241262.2058565083,20.36037005036364,505875.36501131055,Нет,774845.4714181346,688416.791755181,164799.64143361244,144273,408429,598045.7747373084,Одобрено,120879.64672005756,125771.22981954472,922977.8555137978,Нет,246066.31222077514,360366.5553648698,524445.3361216625,154722,436261.13553754374,562718.5398562208,643541.319975325,588240.5299265095,259207.41722988128,179910
441565.9665376215,59528,430792.19040068664,896301.8555306743,949715.3807029782,212820,731464.5086462812,633748.7893792101,67987.54952197803,22.92455149760714,425509.0045843822,Да,169942.1887162691,572781.3163867726,804464.1208949022,170484,620895,936304.0592254278,Отказано,820085.784905181,693746.4941335683,916089.9805220474,Нет,540520.4443764542,216777.08510816938,341052.7331459607,217558,304812.78897869686,83654.99846964252,51182.71539256009,114479.62051979658,28236.718232397758,463625
995743.7896798638,458135,80964.2785398709,992407.8978307165,490632.8084249648,682769,240461.19498301097,156757.20027303562,727025.0259141772,24.636131487153026,582580.4304752751,Нет,274850.1283319784,290521.914992357,37909.38565963892,33325,850967,586387.5893459524,Отказано,782013.8679269685,299887.59009018395,876674.0843291902,Да,606598.7540433166,733727.3967914785,484930.20870781894,944385,686575.9047511517,801568.2637257562,791779.178939134,47335.46222209765,423441.04010724457,873256
514380.61762764765,24817,731310.9775389817,193770.54092456034,416239.7913887647,19508,318710.8924082567,974348.52797501,539842.3827628356,0.3295619864493904,363480.8759291102,Нет,346745.31031534733,729330.1819640265,391796.4977696156,826690,682902,29653.89312917514,Одобрено,866664.0729848848,737879.870418039,846360.6296274813,Нет,650764.7198492881,419044.3671523711,909506.1888813196,477323,736705.3578715264,799640.5056633689,863291.5717866343,427183.270336841,737406.6606146608,402258
592304.526700059,785479,858072.9784342456,134200.24672943592,611813.5418400381,133616,423343.14495257614,185981.22146744467,990438.7315338241,15.618265005303764,128973.23995913359,Нет,122988.26233122282,381813.6587083127,258619.21420220195,149084,246169,739243.3324958713,Отказано,392476.9417894988,361013.0205980783,436576.52613824466,Да,419507.07010211557,847943.8545479015,289060.1870522203,455398,336199.2075093928,373518.1873544412,825786.9066791319,396620.43418118416,275413.72862931486,805061
415527.16355908813,57660,415309.38201319834,741700.5671847627,751187.9809844923,634467,20082.03418376574,131811.78073292153,958033.3987075844,23.34835485510663,696964.7515320645,Нет,726697.5637887693,753607.6548698903,367816.50977505936,906325,145800,556153.7283913763,Одобрено,879378.2284569086,314046.98797909834,43956.96524448055,Нет,447485.89051973575,986991.2551849507,802985.9975471603,317396,186278.19171435412,672487.7718475821,597183.5299292989,142801.3916891729,31714.999785050753,167936
754469.3909840453,600938,55611.6465166081,658600.0945272945,941917.6259299648,82218,104224.4004907295,964458.7470926481,199433.14606957167,0.5286220545177245,947494.0940280426,Да,103452.68447788885,145947.25679111946,365738.9943661485,775341,459551,12654.103959464537,Одобрено,786064.1885488314,421475.3049228934,62622.97918539655,Нет,42199.22906027219,319573.18790710915,352959.25796726305,173187,333055.4374462573,269598.2065054255,721972.8127931055,293263.27741104324,659905.4208760824,572580
62223.396151704175,195956,856793.311647928,839306.2100134166,771368.6458493039,999442,703055.1953405575,831922.7391950549,446748.4922641053,10.137824696958958,851457.1895491995,Нет,672471.9771871307,531680.2018232947,990843.5374665172,144299,336579,50184.70831923022,Одобрено,824586.5777142008,843479.9849587958,181422.23239911033,Да,932732.9589242515,218217.64505860978,62472.31857889987,15878,503536.125291633,336135.81280282233,558047.4631277372,132775.6106479424,375743.33265251416,878790
398122.35050419834,457499,139214.64605554118,537667.9616405888,704206.7404138773,733570,529381.6797519767,582574.2118842656,453600.16336564213,23.433018109030996,170036.93386253252,Да,138035.67578720237,661136.153298666,741208.6706599785,590699,72060,869945.086076738,Отказано,253476.5323965715,459101.30566004175,394369.76558169513,Нет,386201.017982731,77225.97822973461,356095.96588124236,54302,587851.0656823539,717162.2329961143,703588.0778002836,16838.77242461838,514994.9939279215,241442
740493.2408377978,827342,802836.1681060847,436915.23775240977,415475.1795186837,921729,920499.1833263186,641171.9261021179,243352.69440586248,6.192739832351412,720350.2711181209,Да,738002.167871008,980015.2305235614,12597.907159876355,654645,464981,61174.1679606803,Одобрено,795053.7542282651,592842.927055212,800726.5355695032,Нет,578305.6128356258,830206.3350725705,975765.4157493507,832463,436604.913375188,109917.12759981565,104345.62841457805,57999.960312437994,242642.8745588207,169674
75835.4797518807,593470,482534.4002812487,832645.1638043616,458087.17202736257,299042,303848.0669456879,861661.9139218245,470968.19845659344,7.287191958847611,986085.6918327708,Да,144522.90944231043,205722.48458128396,341741.2337523668,54282,702105,175800.17212802113,Одобрено,79800.9738214991,103933.44035627398,436050.55943116173,Да,655984.4062663874,973446.7397239037,225886.46163365067,307704,847209.5140624185,940839.5048109094,287809.7858943166,836276.0418061996,89880.47088022126,985076
448608.0833144843,606361,175551.37697850377,785373.2457566456,404789.9802139469,507494,779524.6839065908,958934.4076873666,953410.2131833974,15.496340787699715,67102.56938345509,Нет,458975.74134707835,198332.96471942344,863492.5069837624,94199,244332,440021.15106637613,Одобрено,796211.3291589676,502056.5077630505,105464.17046044876,Нет,93051.13457587213,947470.1297275373,487790.48797035427,124438,297297.8801579622,84009.23551265878,468193.20811175706,916123.0018618221,948044.5912142342,917260
213011.1962903102,331733,299885.4530942678,224024.44040390724,293267.8405657594,101542,831886.5773317763,235001.54811013586,798216.6276892807,18.412492513309694,831995.5837960197,Да,953340.1184574079,491314.5098997238,173252.8329094171,447440,223938,762474.8871427446,Одобрено,717417.4809016292,915732.2324423662,725636.3202820286,Да,676727.0288739791,632137.1061245084,704320.5371500084,672560,59295.975856874305,142803.91756977045,817143.5886764816,680075.1494584844,197837.19069064135,239557
847938.6760523369,456361,407174.2810973276,871255.0708179689,731440.7296879409,820626,590656.8388572626,146203.1450321679,430415.9399031232,0.4242140943871253,418923.5262716685,Нет,995907.8041915378,996558.9318579991,979093.87428804,656104,268392,89736.1143777771,Одобрено,702096.8188991792,227832.27495028733,770273.1681669989,Да,859642.2895927153,248914.09782876913,536174.1723804378,954576,177038.7744949795,130347.62595374581,441447.8514958963,666521.0984495543,855807.64614176,305931
879511.7075818949,622088,441851.0360124483,563105.7260748708,241396.2700154161,90616,145231.80964799103,321488.43944423273,696565.1809537491,15.656266418670642,119751.18981200455,Нет,597015.0219836214,185527.6710074825,210417.05350357754,167015,356401,883673.6644293023,Отказано,523847.409114335,233621.3731811023,347296.01932318753,Нет,768358.9027934409,547929.4050933259,288953.770796357,96115,408292.66510702705,572395.2769607581,790778.1348382537,229899.15650347708,851581.7424496034,373744
498040.5059590109,238223,92777.05989732145,535010.7701996838,967427.2584599063,810063,394121.3346619364,629664.7054405985,670372.5581225178,0.5596333201003012,239090.78423908268,Нет,291031.837821877,999532.2264741603,411121.92063136515,12439,791620,309811.3622512595,Одобрено,120138.86566873163,831847.7973780597,842979.5427028742,Нет,194108.08888377613,976461.1795904575,881719.4305686757,360541,152017.3755734853,797582.4470480151,146612.42367507974,584736.8226285394,149258.0184237868,93687
107791.61415794784,958280,546859.2910362947,964536.516413685,665123.9727721842,816617,164658.08237007703,440008.544243674,326690.9852229578,7.316858656373877,796622.8638705908,Нет,770201.6835652994,791913.2520414706,66048.15705230035,526228,261085,974219.2541850434,Одобрено,629610.4614827,999951.3958237573,127822.89837446963,Да,901140.4822435534,493503.4008594413,571205.6950155852,378539,255638.32756965925,699521.2202496792,146069.63565886414,241410.3958768269,311042.5315851892,911471
499020.1670071436,534779,546473.9952772448,340447.70165705855,68771.39824306418,888462,194822.36197899948,622178.3178946151,418969.66620069335,15.545983859095058,508908.8963862317,Нет,667222.7861616279,163566.60681975054,295594.6362020478,87863,807584,685560.5127012804,Отказано,941441.2420267129,651048.6973579908,619505.605156458,Нет,91379.83030465087,675603.9268364746,545810.6653030523,154085,425609.51032396854,77067.06306142606,268620.25529635017,698309.1089345824,160094.97827659867,972743
736489.4609143032,204150,553410.1295456918,596637.6646658411,744761.790387214,282446,934065.9179365039,951957.7135298355,513226.194939023,18.46737069318586,690883.8712509087,Нет,368974.1803286341,533035.6987233108,437235.8484193017,566600,37200,464217.5422047305,Отказано,202977.6890106871,918613.73873477,702082.4256270364,Нет,978343.7809179198,770822.2719358215,408965.30614503,403730,562346.451093249,451672.46666801075,609579.3397910112,719666.7451267701,641825.8492742593,241312
958208.8512414811,693862,834015.6420444754,360614.0554979588,39138.43096694372,712479,577692.8235119294,899372.1915967697,510561.67120812763,29.531054893438416,762651.2955125307,Нет,582274.8972790337,918565.3088415744,749827.6299164962,678827,748660,653599.182955192,Отказано,682520.9265897875,506718.40114086476,937954.3678810626,Нет,891976.04975331,816079.6890739208,115603.58287631483,35423,757752.5085960963,411331.38315357646,942824.1372075524,496470.8899894013,93165.54989222139,491659
611946.7958500907,549865,381103.48889802746,740388.3065800932,464971.7955825026,97760,495069.4898146498,392133.3571952024,654222.8501003858,6.448004200069515,994042.4996218276,Да,156681.96374803947,830623.935667173,368863.4784685254,474845,306404,629158.3500797855,Отказано,671607.9021612885,824116.2307744535,859683.6263803066,Нет,911686.1126022849,210563.95818967163,340178.96005883685,36250,592735.606884436,783797.9356809432,879014.4077019101,898042.6106142382,126502.60571532144,241674
176049.3044151992,783787,873483.8912228096,423988.4922631672,198742.3385173712,124562,302164.2686245575,570954.5998345574,624891.7556709747,0.20194826414660638,462410.2902796552,Да,149272.6900571792,524475.4042283109,317421.14743084845,837294,6539,550042.2019880053,Отказано,895567.7325179685,680969.445998325,496206.86127312493,Нет,607562.2086447631,475572.99233776494,298933.57922593766,14784,249279.38438480964,897680.9804407335,20833.397928727245,526634.250392949,838160.1835977718,674358
987220.7421465504,291182,746861.1648671987,843927.3002336042,501894.4185578699,568752,487365.2186904887,85563.86084190947,653902.1766773245,26.083513758862036,352756.0364819712,Нет,888236.4116458728,592965.30174977,121234.93383840704,464550,259529,927897.7680227872,Одобрено,897994.7359289847,610523.9682237426,61112.90399214795,Да,954849.8537963406,445517.10141511494,90874.63669350828,742294,25059.11231627215,788547.3979316131,157301.41148256272,388217.77957021777,538137.3268395105,604047
405369.1456908342,616836,438747.5042031212,416708.0804132788,89897.10828089585,151486,69427.85775095722,590776.7105602649,938777.4085550369,27.608766948755452,177640.3592310858,Нет,968287.6968381103,372315.7201521187,83330.05097230387,308422,797120,185010.59616476836,Отказано,946573.8197694552,773828.2545239236,110149.43395709414,Да,89516.87533662526,473477.51682777,829980.3882692527,805885,168801.0062684956,910722.0936258538,997718.2605363233,248366.54297887874,945140.4158118698,258916
731266.8308674535,726871,798080.5116090481,794688.4523598219,414673.9849655746,605070,382775.51240083936,433160.38614247565,169709.4405500354,20.53470093810812,977318.7204698378,Нет,510278.37719211355,304699.6975201303,666991.6316214588,679596,501778,822185.2652211722,Отказано,556539.3589839438,462083.40166500903,333537.20608202094,Нет,107603.22314592917,720972.7773979036,716270.2649369076,198118,400893.69505840493,542752.3603235915,665463.823995149,976065.9869233499,232179.2362404697,416354
705066.9202955457,354160,14645.028227283306,50984.570913501324,365208.6539920463,350903,155494.2038092722,67267.52693239137,478621.5539256427,5.518485924701661,683033.9908915646,Да,980896.2649415683,420892.89216152957,961355.8036208672,710117,533986,672274.9727309328,Отказано,865049.0523781924,455622.79102870723,518096.0859722966,Да,985163.4815587756,316267.13912560756,719397.8639898141,854162,229923.53108834047,153901.8008818044,532343.2548372452,420365.7498465891,60540.954958948634,487140
88080.09226413367,226573,247533.76354455593,940060.4292274242,881546.7685278298,989113,847327.8674508652,316304.15384079906,442423.66888362536,13.439764168992337,901357.4810257591,Да,217770.18420846816,474710.25290127174,610845.7098960504,169318,529155,382439.6879408808,Одобрено,523601.67073625384,68033.1317904272,91969.09948313609,Да,427458.3805578674,586798.031215247,486081.0691170045,625188,136274.5531583831,72512.36296779111,855393.2277971619,962391.3280401076,898821.8498234601,999173
574335.890815254,797751,706211.5180738753,571287.2534475666,946027.5298316359,777940,924491.5935474178,684172.7630227585,247262.51889203375,24.71565009442085,782249.6688438843,Нет,315190.1105130433,998673.9671045595,269558.679883491,158519,191541,475954.309648853,Отказано,273468.82827947073,841355.4530896108,588519.1775526796,Да,178628.41475903027,175139.2852269223,735387.7625578726,662771,502637.874251761,115121.92906256752,975582.8893397602,400488.7447863349,670126.525759639,891681
542090.2095776831,232135,226797.5456837856,360492.24306135066,571535.1251251654,238925,729633.7850419258,678761.3353362278,782178.172153034,23.643790181551143,985541.5343891662,Нет,238612.6927961592,933590.3816330318,448360.75021684845,210537,265379,721529.4821551763,Одобрено,836452.337007309,27492.120080418696,29925.509030611887,Да,180862.93555940382,38382.43616950435,433786.7249172717,775096,958007.8706922574,769648.8629351833,304492.38818799437,865939.0436534192,10686.277086212282,644135
377206.79174644384,225876,420465.38033392857,519240.952841164,346636.72196264996,748717,462671.55924914475,396670.80335900094,14096.799959411997,19.990929854597898,879434.5112378326,Нет,576393.6361130534,300550.3762968617,323808.36385257024,886597,869500,798927.3695325734,Одобрено,631527.3158382125,885769.4415567439,780673.766420189,Да,698695.0742604365,719869.8914528649,141961.41983244856,244911,221129.8427865622,257921.49525061608,510358.4021121228,850149.8985073079,771878.1506441109,249644
926512.5857715961,829555,626624.8702503172,935579.3060403455,185354.51321253413,308168,794543.6469944656,145322.0420555247,943281.865844392,18.08769420261149,486117.44499937806,Да,735029.750830207,749769.2133091323,891939.6944875274,163359,327617,163802.13891160674,Отказано,137725.47375403513,102166.54314821032,635552.554993887,Нет,192661.67693585984,15120.59893846767,605578.7301830465,736251,117627.13863267851,525232.4225127985,802299.2391558179,846977.3333793628,316990.3465294328,801404
617562.3927014882,357937,542062.539746946,772214.9960861169,993813.7123416647,338806,882012.8452645884,993785.1516329072,553553.2460695282,10.602296550276156,561154.7605269576,Да,391855.5082051891,487881.3127678098,196536.66677132787,218188,665802,510069.7243675351,Отказано,74848.62510764613,189473.36005485614,316455.42025225994,Нет,496202.6669659865,554664.8045128712,985576.2010853264,113329,868904.6730377565,429478.2421998295,935942.4315673779,14934.638895798465,141518.92757337587,628375
544078.9365374485,819937,104287.70795486019,693441.5830619783,600966.5158436447,193680,879952.6144976681,841075.0381332817,727235.4430182637,0.39079309120488626,741355.3841433476,Нет,482784.234032245,936961.1279980164,663343.5278184386,856139,626303,724135.6924044783,Отказано,555948.2944658722,153298.8449883519,121133.720227171,Нет,210938.45021192695,431489.07612026687,302307.30771453027,385950,247800.63824850135,944805.5235551982,297057.75795135484,505084.668473157,596977.1882112743,468899
842085.8008034347,113181,251391.15473955052,533731.7446298515,538480.5149948677,419007,362546.29601758416,770909.1391866229,353917.60840142984,24.51492244115779,475411.93396486243,Нет,301977.508751226,904619.1300609965,634939.2231227434,675768,41889,939060.142302759,Отказано,28339.581431653332,809419.3256314378,277952.0030011029,Да,506443.1829357387,279400.51010240655,141287.48706292352,727270,226674.36564168372,705081.5713431927,11422.412338777436,795549.3483897627,144649.43897198176,859984
821755.7831189573,354630,742606.9187153025,708265.016612821,576383.8807944303,177255,921903.5147711086,809834.2274068227,30756.893354994936,7.088053926497446,606897.4814007338,Нет,681400.122022547,356298.4853619594,915716.0813099794,36813,576854,264052.0578031086,Отказано,363007.7494990305,426088.9949601481,242479.27886374047,Нет,334636.4078244504,682188.087171008,208399.83667388375,478293,538950.2242563065,444273.1277972851,378705.1860244018,530393.371942431,187230.43538491003,765200
691184.5245053638,371700,246466.42799049654,236601.46174741827,792207.1714693988,915413,813336.5497778998,59209.2491208257,635708.7847802633,5.508010695713748,900739.6602800825,Нет,815161.6858845045,714777.8707701064,774751.2768751975,25471,325323,970654.7195474941,Одобрено,513995.39446112455,634867.0719994712,80574.55151992859,Да,261210.1313841623,501819.7625642502,794523.5063471204,756834,286370.2282826642,867967.4368043673,506345.8757804356,183105.00475866598,837301.7759528438,454625
628303.2927126006,653039,893220.3581198798,598599.150276108,44090.844014305745,452193,861330.5681528021,390089.91316423274,462915.1624343363,25.58258794423633,948154.1135668375,Да,230666.72684585428,865939.479124719,150891.61377120242,678042,875378,821388.9690972591,Отказано,625620.4549887364,122011.43063260119,228032.32573399253,Нет,38211.990332550704,538608.2542338758,214300.16444489406,928489,42017.755272562485,738540.0793320069,92791.21633520682,814981.9551781652,831603.4830427011,610793
321019.82494379976,187872,869793.810318732,931656.9613489081,645456.4788847581,337433,283550.33514713665,374037.3705681978,493351.36548497295,3.907795500078819,174095.16706302998,Да,290565.06422606355,262290.8887630156,727653.4040906229,987179,620852,976319.3062684815,Одобрено,304459.52865360247,591346.1944978471,683903.9242129218,Да,837900.9829248855,102485.70740605837,861931.0822955059,168096,387512.34311451315,703149.4412580645,200040.2215235565,123485.30041823717,372434.81757546234,313545
