Широта,Долгота,Площадь,Население,Тип застройки,Температура,Влажность,Скорость ветра,Осадки,Fire Weather Index,Расстояние до пожарной станции,Гидранты,Противопожарные системы,Зеленая зона,История пожаров,Меры по предотвращению,Результаты инцидентов,Плотность населения,Уровень бедности,Наличие школ,Наличие больниц,Наличие торговых центров
37.54221047645272,-122.35770743256427,773,7176,Промышленная,34.98278614433808,63,2.523280468759521,Да,58,8.615220066906218,Нет,Есть,Есть,Да,Проводятся,Потери людей,928.0537699503639,0.04631231683564341,Есть,Есть,Нет
37.5932007977621,-122.32239143245383,934,3028,Зеленая,32.061626730664926,58,6.893629842434025,Да,41,4.170442370076203,Есть,Есть,Нет,Да,Не проводятся,Материальный ущерб,3652.855083052587,0.2199640982313964,Нет,Нет,Нет
37.576832079081285,-122.45608536926144,880,1514,Жилая,21.328208535420842,39,9.142796207624551,Нет,1,4.214822802006247,Есть,Нет,Есть,Да,Проводятся,Нет потерь,1977.901838389413,0.37029514838880306,Нет,Нет,Есть
37.5679342989352,-122.46730429361216,315,5565,Жилая,28.26581043966583,36,4.944787728448873,Да,42,7.5076288234190045,Есть,Есть,Есть,Нет,Проводятся,Нет потерь,1279.1748235826913,0.09300336207062809,Есть,Есть,Нет
37.69964126333137,-122.43967598963334,221,7958,Жилая,20.84937438169099,33,4.440370106308116,Да,29,7.1268300019996325,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,4486.082285360435,0.8474970117885097,Нет,Нет,Есть
37.58981154243857,-122.32760610012747,633,7405,Жилая,17.964956907981165,41,6.652583725324057,Да,83,3.2948161686632043,Нет,Нет,Нет,Нет,Проводятся,Нет потерь,4735.307343992064,0.9785050076418741,Нет,Есть,Нет
37.58867743377902,-122.35091027393521,342,4065,Зеленая,29.743784870231963,75,7.750896015542313,Да,55,8.902768207564382,Нет,Нет,Есть,Нет,Проводятся,Материальный ущерб,2430.338241082072,0.6826360007233068,Нет,Есть,Нет
37.666988669246706,-122.41646185278732,368,2165,Жилая,18.992043084742598,44,0.055951751424471174,Да,50,7.136919195540589,Нет,Нет,Нет,Да,Проводятся,Материальный ущерб,1301.5933034499592,0.035454713406268934,Есть,Есть,Есть
37.583115725191654,-122.37893741791066,473,1048,Жилая,17.513195503499304,38,3.8901906218772844,Нет,17,5.204867513667769,Нет,Есть,Есть,Нет,Проводятся,Потери людей,1486.6527985867247,0.3146564572074838,Нет,Есть,Нет
37.654305325378836,-122.46751067313811,787,9679,Жилая,34.17886590279316,62,6.849764539967805,Да,52,6.746596893404316,Нет,Нет,Нет,Нет,Проводятся,Потери людей,1603.465087568233,0.0006509808183321475,Нет,Есть,Есть
37.549345578698805,-122.47235982041923,509,6057,Зеленая,28.867826824817246,67,3.1867683148360806,Нет,25,8.718008055611474,Нет,Есть,Есть,Нет,Не проводятся,Потери людей,1671.5490893148874,0.9571077722692201,Есть,Нет,Есть
37.57752971241843,-122.49803014083946,956,9989,Зеленая,32.09562903025005,69,1.2697380417531057,Да,7,6.420276969756412,Есть,Есть,Нет,Да,Не проводятся,Материальный ущерб,4700.9473516585385,0.02025424481514959,Есть,Есть,Есть
37.67750863421854,-122.39164722763745,899,4351,Промышленная,26.68955706372588,59,2.9979922974733597,Да,66,1.3103376576481343,Есть,Есть,Нет,Да,Не проводятся,Потери людей,2282.518062652084,0.23971148713194468,Есть,Нет,Нет
37.6028893051895,-122.3379564865143,750,4747,Зеленая,16.281881882337185,54,7.533171038975015,Нет,40,5.246428909285567,Нет,Есть,Есть,Да,Не проводятся,Потери людей,840.7842345440133,0.2521037270614427,Есть,Нет,Нет
37.50502809635282,-122.44821898933348,388,9381,Жилая,25.110355576933866,37,2.9767059191914838,Нет,29,1.9037832992227455,Есть,Нет,Нет,Да,Проводятся,Нет потерь,2001.991037182687,0.6758873994570965,Нет,Есть,Нет
37.686529128701544,-122.49077815019191,176,2328,Зеленая,21.033770900566026,71,2.774013252201345,Нет,87,1.8324348404226676,Есть,Есть,Нет,Да,Проводятся,Нет потерь,3709.2432561008536,0.5116773411701431,Нет,Есть,Нет
37.621329641399015,-122.33823414419295,713,3759,Жилая,22.01695949799759,32,7.906815695780754,Да,53,6.456399750007819,Есть,Нет,Нет,Да,Проводятся,Потери людей,2520.9896274821367,0.0856200064251087,Есть,Есть,Есть
37.639887141400386,-122.30671511872907,512,3294,Зеленая,34.571451495465666,66,5.7491365469485265,Нет,99,4.735590182329671,Нет,Есть,Нет,Да,Не проводятся,Потери людей,4555.333733030298,0.5981428237458061,Нет,Нет,Есть
37.64735818675972,-122.44367379991921,727,5132,Зеленая,29.49653656059271,43,1.1358690021414242,Нет,54,3.669079327707897,Нет,Нет,Нет,Да,Не проводятся,Потери людей,513.233833255215,0.4706074498113755,Нет,Есть,Нет
37.57502710256822,-122.4262083867495,360,8650,Зеленая,18.703694944868086,63,6.1644024330660985,Да,86,4.070171173908185,Нет,Нет,Нет,Да,Не проводятся,Материальный ущерб,832.6831503255027,0.16938867628358956,Нет,Есть,Есть
37.6035205128086,-122.3895025127648,148,2695,Жилая,16.17100792183173,72,1.4439625274028345,Нет,25,9.325470390078722,Нет,Есть,Есть,Нет,Проводятся,Нет потерь,4500.951167491631,0.11226493645267288,Есть,Нет,Есть
37.6502630361595,-122.39866747522612,906,9729,Жилая,29.794836103492496,50,8.37572925574894,Нет,15,8.56543066544026,Нет,Есть,Нет,Нет,Проводятся,Материальный ущерб,2857.221239750849,0.7719181244833834,Есть,Нет,Есть
37.69410974433093,-122.46666775245701,603,2643,Зеленая,25.85450048731279,52,3.5499966326522836,Нет,62,6.941035266698771,Есть,Нет,Нет,Да,Проводятся,Нет потерь,3406.374162998389,0.8838380568367173,Есть,Есть,Есть
37.5153559150744,-122.41724076672206,870,6093,Жилая,33.03087086378825,65,9.472596311070975,Нет,80,7.679367621387477,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,3893.6280026584723,0.5336878695843892,Нет,Нет,Есть
37.68218572881969,-122.30395910322933,579,5906,Жилая,18.12433313774506,76,0.9220088483163713,Да,92,1.5897860700677802,Есть,Есть,Нет,Нет,Не проводятся,Нет потерь,2834.5758563768827,0.5916434501300464,Нет,Нет,Нет
37.54485524849072,-122.48224162298376,747,5672,Жилая,30.08044801213872,73,4.4865461287488175,Нет,97,1.3779988007872632,Нет,Есть,Нет,Нет,Проводятся,Нет потерь,624.1583256574949,0.6404710898756696,Нет,Нет,Нет
37.613867729269195,-122.44140317547148,274,8597,Зеленая,33.138614858894556,55,0.24125184376196818,Нет,31,7.663791841579842,Нет,Нет,Есть,Да,Не проводятся,Нет потерь,3821.9208060844944,0.895195458998488,Нет,Нет,Есть
37.52470544809052,-122.44075920172662,218,7031,Зеленая,32.45043282897926,74,5.653283289273027,Нет,2,4.971073187845717,Нет,Нет,Есть,Да,Не проводятся,Потери людей,1372.489133818282,0.4540749050352464,Нет,Нет,Нет
37.68030717390503,-122.31553809502957,1000,5771,Промышленная,20.143910463571117,70,9.980958937973373,Нет,78,6.246893702859091,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,3427.4035722682847,0.013301259943194754,Нет,Есть,Есть
37.58951414371685,-122.41910285226429,772,1168,Зеленая,18.415408681763076,52,9.664489585048376,Да,89,1.2812423726451263,Нет,Нет,Есть,Нет,Проводятся,Потери людей,3329.710799473525,0.8712506669071455,Есть,Есть,Есть
37.60428044475898,-122.31553863496599,359,1790,Зеленая,27.400782600418797,44,6.538380878245125,Да,13,9.035848059768957,Есть,Нет,Есть,Да,Проводятся,Потери людей,1501.4319868885605,0.26318043193612817,Нет,Нет,Есть
37.68174753546064,-122.41569841441705,915,9780,Жилая,28.189093826037315,49,0.6018466372635334,Нет,43,1.4282760549350302,Есть,Нет,Есть,Да,Проводятся,Материальный ущерб,566.0402405090307,0.48368407210311337,Нет,Нет,Нет
37.58466704038004,-122.41990196778032,724,9840,Зеленая,19.34710129418414,63,1.3886871612313967,Да,54,2.615026635085492,Есть,Нет,Нет,Да,Проводятся,Материальный ущерб,534.2582980734819,0.0584765101199356,Есть,Есть,Нет
37.6938873905193,-122.30689157507102,925,2196,Жилая,31.789815544901295,61,2.2478492370757164,Да,32,4.159210797159648,Нет,Нет,Есть,Да,Не проводятся,Нет потерь,690.9167833846826,0.8504716619864735,Нет,Есть,Нет
37.63585755578238,-122.420799943623,574,7468,Промышленная,22.94327048394091,76,9.4431406748826,Да,62,1.1743772875797278,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,3195.321663147928,0.17396681059818742,Есть,Нет,Есть
37.68494870219301,-122.3177292494845,241,9537,Промышленная,17.411847321635182,71,3.0653733001797647,Да,54,6.390890122518499,Есть,Есть,Нет,Да,Не проводятся,Потери людей,3733.9058439121754,0.5975694150844264,Нет,Нет,Есть
37.660661099078034,-122.43633984912803,774,7818,Жилая,29.337954406134056,43,7.232684230231392,Да,2,1.2056874615735336,Есть,Нет,Нет,Да,Не проводятся,Потери людей,4645.257326562145,0.9642339833674701,Есть,Нет,Нет
37.586030075217245,-122.43346723219433,657,2896,Промышленная,18.300190526579307,52,3.3233962551300547,Да,24,5.413998757313998,Нет,Есть,Есть,Нет,Не проводятся,Нет потерь,3145.3708220235576,0.43850620368918114,Есть,Есть,Есть
37.62236543496843,-122.42761645981646,278,2089,Жилая,29.153116590586997,30,9.145387021437323,Нет,89,2.344667550826761,Есть,Нет,Нет,Нет,Проводятся,Потери людей,2976.2535663762787,0.8430530677433714,Есть,Есть,Нет
37.64904361732246,-122.3988144588748,841,3317,Промышленная,20.309443407492292,56,7.8983723366030905,Да,100,4.873511985591456,Есть,Есть,Есть,Нет,Не проводятся,Нет потерь,3553.8379766645717,0.1621310581852785,Нет,Есть,Нет
37.52268576637443,-122.32516152059337,850,5481,Зеленая,23.945827518025887,35,4.993713797134532,Да,19,1.8209633377018295,Есть,Есть,Нет,Да,Проводятся,Материальный ущерб,3471.445475461253,0.4488870323341657,Нет,Нет,Есть
37.648875915612386,-122.3848674914442,272,7742,Зеленая,22.32995607882829,69,6.338228467428638,Нет,93,4.961180417341009,Нет,Есть,Нет,Да,Проводятся,Нет потерь,2524.916279537554,0.6468323478904767,Есть,Есть,Нет
37.65962292012541,-122.39974738921548,790,1320,Жилая,30.593934409994937,79,1.604995333084167,Нет,80,4.4931872644331055,Нет,Есть,Нет,Нет,Проводятся,Нет потерь,2257.2766118008512,0.059136390563741315,Нет,Есть,Нет
37.53543603545358,-122.35618096212767,119,2137,Зеленая,20.18542112430444,36,2.112598446659394,Нет,27,2.1930202891279347,Есть,Есть,Есть,Да,Не проводятся,Потери людей,4414.303175651492,0.8506077384115092,Нет,Нет,Нет
37.53241110830065,-122.34723105410711,252,2982,Зеленая,20.42759415547083,34,1.398767225785672,Да,71,8.622528524669129,Есть,Нет,Нет,Нет,Не проводятся,Материальный ущерб,2595.9105295960785,0.2403747684855756,Нет,Нет,Нет
37.58915232683782,-122.37598172056822,272,2917,Зеленая,28.003483628117095,63,4.476379326600359,Нет,97,2.2114846686288185,Нет,Нет,Нет,Нет,Не проводятся,Материальный ущерб,623.3676514544593,0.9566239059056646,Нет,Нет,Есть
37.580682839953674,-122.43901175725236,367,1547,Жилая,24.55798140712176,54,4.983039574606956,Нет,12,3.6564708797041106,Есть,Есть,Есть,Нет,Проводятся,Потери людей,1490.864497476296,0.4053440188555478,Есть,Нет,Есть
37.62265256637633,-122.37707560112463,243,2162,Жилая,27.381135087075126,42,7.477665273514228,Да,41,5.483320298305119,Нет,Нет,Есть,Нет,Не проводятся,Потери людей,4877.159422387549,0.2834367556774523,Есть,Нет,Есть
37.657028326947916,-122.4614752447672,570,4818,Промышленная,33.421435174787405,33,0.6822069477627823,Да,56,7.114540020540994,Нет,Нет,Есть,Да,Не проводятся,Потери людей,1282.458762384756,0.2922851024446993,Есть,Есть,Есть
37.67321726740228,-122.37616946215739,731,8696,Жилая,17.602480711619158,74,4.791536670348236,Да,67,1.998881357552115,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,947.7392732472896,0.7839897421777406,Есть,Нет,Есть
37.681498799320764,-122.4599463705805,339,1437,Промышленная,21.494277008394224,61,2.9465886471386193,Да,15,1.726680011201585,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,2975.929423932156,0.2568806690125952,Нет,Есть,Есть
37.5368697879779,-122.32746503067428,278,4053,Зеленая,15.259458631041603,63,7.179534921960919,Да,45,9.342020784119114,Нет,Есть,Есть,Да,Проводятся,Материальный ущерб,1526.92777577865,0.374554096274903,Нет,Нет,Нет
37.644687899033435,-122.47775514369702,183,9231,Жилая,21.529914065981085,53,3.9549688230909172,Да,68,6.532918017216636,Нет,Есть,Нет,Да,Не проводятся,Нет потерь,2303.1631883613823,0.4197940614823552,Нет,Есть,Нет
37.50177785760214,-122.4686434694715,512,4577,Зеленая,18.69196788918485,45,4.485567717491917,Да,56,9.873328300884227,Нет,Нет,Есть,Да,Не проводятся,Потери людей,2057.990413771384,0.13211464293576347,Нет,Есть,Есть
37.54446312925778,-122.30809058312948,395,2647,Промышленная,33.323506772026505,73,1.9495526759755621,Да,47,4.079251296378846,Есть,Нет,Нет,Нет,Проводятся,Материальный ущерб,1156.4421999867247,0.13894958292336956,Есть,Есть,Есть
37.57735126540544,-122.34570766537632,782,3923,Промышленная,17.418686708728444,37,0.9328708336557057,Да,20,1.892590653002773,Нет,Есть,Нет,Да,Не проводятся,Материальный ущерб,575.1680015303345,0.6538890028126437,Нет,Нет,Нет
37.53520875520624,-122.39402664078055,580,1827,Жилая,16.632515036947723,53,1.3780249109129816,Нет,2,5.808793198671895,Нет,Нет,Есть,Да,Не проводятся,Материальный ущерб,3924.8180641774866,0.2972213534099468,Нет,Нет,Нет
37.5943352399459,-122.39131313787094,211,8494,Промышленная,28.397488451065854,61,6.142254274836189,Нет,100,7.720670436619457,Есть,Есть,Нет,Да,Не проводятся,Нет потерь,3922.254061171437,0.9514823267904643,Есть,Нет,Есть
37.5277516675769,-122.45036789397697,724,1266,Жилая,24.829941646046663,59,2.4759029214677697,Да,18,7.445335615052297,Есть,Нет,Нет,Нет,Проводятся,Материальный ущерб,1566.8277912643257,0.9351247855817513,Есть,Нет,Есть
37.57928120604206,-122.47798938292007,588,3692,Зеленая,19.226359354238216,77,2.590670084934852,Нет,31,5.431133127183826,Нет,Есть,Нет,Нет,Не проводятся,Материальный ущерб,2410.782616528083,0.016576663351778764,Есть,Есть,Есть
37.64215537873898,-122.31966377749055,449,5403,Жилая,31.46937102228496,65,6.664297224673774,Да,92,8.353939872880513,Нет,Нет,Есть,Нет,Не проводятся,Материальный ущерб,4540.473341616211,0.44582708265115323,Нет,Нет,Нет
37.67755953761357,-122.43066856203968,978,8574,Жилая,16.18473781168687,58,0.6742650851363219,Нет,62,9.488272354219585,Нет,Нет,Нет,Да,Проводятся,Нет потерь,4369.114043332282,0.7151233246435831,Есть,Есть,Есть
37.51629377443677,-122.46394248062023,980,1236,Промышленная,26.63892457389606,72,9.482830632893842,Нет,37,2.605231923797451,Есть,Есть,Нет,Да,Проводятся,Нет потерь,788.9714099785515,0.5369499869524644,Есть,Есть,Нет
37.54049516117568,-122.48730872816319,484,4538,Зеленая,25.98759330417371,73,9.002024056049272,Да,71,1.8793176768967106,Нет,Нет,Нет,Да,Не проводятся,Материальный ущерб,4698.606912269319,0.8367960749221721,Нет,Есть,Нет
37.677398862311136,-122.43472674445839,695,8613,Жилая,30.26267934024913,56,2.0140241324974397,Нет,72,2.569364026355811,Нет,Есть,Есть,Да,Не проводятся,Материальный ущерб,2684.0417187874145,0.23244249844510112,Нет,Нет,Есть
37.55822360961391,-122.37397286774804,405,2758,Зеленая,20.49746653835758,35,6.841600801879533,Да,84,7.813457832791839,Нет,Есть,Есть,Нет,Не проводятся,Материальный ущерб,2176.6761048343615,0.11312719031642837,Есть,Нет,Есть
37.547303811087865,-122.43487482670898,746,5190,Промышленная,29.978185395532023,51,3.1387419961218335,Да,22,1.4056690703530503,Есть,Нет,Нет,Да,Проводятся,Потери людей,2680.9470893067733,0.5633935627006852,Есть,Есть,Есть
37.68644735618681,-122.31041798234915,889,3542,Зеленая,31.132344294824865,39,6.597080401171448,Да,11,4.837984803064589,Нет,Нет,Нет,Да,Не проводятся,Нет потерь,2102.8351627250286,0.9708572854319361,Есть,Есть,Нет
37.56245110367175,-122.46647120267998,653,2546,Зеленая,19.67836027766939,78,8.79153859687547,Нет,49,5.314345050754909,Нет,Нет,Есть,Нет,Не проводятся,Материальный ущерб,1286.93212949966,0.11111630332450673,Нет,Есть,Нет
37.52205941766695,-122.34069151185902,497,2604,Зеленая,33.929363148055714,75,0.8972875773813127,Да,26,6.9534298418182185,Нет,Есть,Есть,Да,Не проводятся,Материальный ущерб,921.5437148160826,0.39306154217004574,Есть,Есть,Есть
37.69044204501594,-122.32904200133595,345,6898,Промышленная,20.780460698270993,51,1.5711537218636118,Да,20,5.531490545644166,Есть,Нет,Есть,Нет,Не проводятся,Нет потерь,3698.3821827479455,0.6832478894568547,Нет,Нет,Нет
37.58658790734407,-122.41605236568782,796,6668,Промышленная,23.28492951809814,55,8.235887427896252,Да,100,5.615915710786505,Есть,Есть,Есть,Да,Не проводятся,Материальный ущерб,2275.3825151694214,0.2652616450959828,Есть,Есть,Есть
37.69169675875439,-122.48951528427668,611,9508,Промышленная,18.64977852563317,72,0.362963704812278,Да,19,6.081523958547229,Есть,Есть,Есть,Да,Проводятся,Потери людей,2540.8065445233397,0.7006906162702303,Нет,Нет,Есть
37.543683773102074,-122.39719246144743,784,8556,Промышленная,33.2325576392111,75,6.016625647001693,Нет,47,5.9978069360193205,Нет,Нет,Нет,Нет,Проводятся,Материальный ущерб,2068.451911519816,0.4947438946196754,Есть,Нет,Есть
37.57398677578689,-122.45139203706258,461,1302,Зеленая,27.690532262954534,78,8.437900233814274,Нет,55,8.286578303636235,Есть,Нет,Нет,Да,Не проводятся,Материальный ущерб,3334.7042343910725,0.517579486353399,Есть,Есть,Есть
37.57391502503787,-122.35906263980732,553,7874,Промышленная,30.825391681006735,74,3.0623184716568486,Нет,94,5.020077179423032,Нет,Есть,Нет,Нет,Не проводятся,Нет потерь,1060.8103056231707,0.19129603260921446,Нет,Нет,Есть
37.56551752373709,-122.32790421795313,314,8210,Зеленая,30.945694117348662,78,4.825342587903351,Да,60,2.620602294080597,Есть,Есть,Есть,Да,Проводятся,Нет потерь,1193.5271032613782,0.9578023947600769,Есть,Есть,Нет
37.551221611682884,-122.48028181309651,155,3674,Жилая,26.342469895235833,61,5.462144325013096,Нет,64,8.46183047322957,Нет,Нет,Есть,Да,Проводятся,Потери людей,4833.695247524378,0.4186847743591684,Есть,Нет,Есть
37.587239601507186,-122.45814191823162,349,3184,Промышленная,32.41999598479531,74,0.9362121361182218,Да,36,4.123741890131994,Нет,Нет,Есть,Нет,Проводятся,Потери людей,3126.4379056883868,0.9731897919578738,Нет,Нет,Нет
37.58702977837008,-122.40026562338424,923,4462,Зеленая,15.17791160883489,42,7.982943743469769,Да,93,1.159920171034396,Есть,Нет,Есть,Нет,Не проводятся,Материальный ущерб,4793.9149170570845,0.6923383767113915,Нет,Есть,Есть
37.66779025402545,-122.32023232022729,477,8344,Жилая,28.370988538580285,70,6.197115176997773,Да,3,9.579190666005589,Есть,Нет,Есть,Нет,Проводятся,Материальный ущерб,4129.989663766312,0.6126536043797495,Нет,Есть,Нет
37.693189823308735,-122.43979857092927,631,5177,Зеленая,29.039615049774635,78,4.22336699206263,Да,82,6.8126080700259575,Есть,Есть,Есть,Да,Проводятся,Материальный ущерб,1893.6656563756158,0.8755634381352004,Нет,Нет,Нет
37.51047762199724,-122.40486647574289,996,2611,Промышленная,19.09653466576307,39,9.168295666568385,Нет,81,4.0763020758973685,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,910.1414604769209,0.9853750264255661,Есть,Нет,Нет
37.5593308730258,-122.38507945410564,582,7130,Промышленная,27.660994304880752,56,5.789826898135296,Нет,83,9.226764615074908,Есть,Нет,Есть,Нет,Проводятся,Нет потерь,2442.007887436999,0.9838688807187039,Нет,Нет,Нет
37.69776708235903,-122.31042588951946,375,9052,Промышленная,25.6913238089774,66,8.239852249539476,Нет,71,7.12017544171736,Нет,Нет,Есть,Нет,Не проводятся,Нет потерь,4145.106143427698,0.2286869097465546,Нет,Есть,Есть
37.64111817323111,-122.48110999739184,162,2608,Жилая,21.072109148178978,53,5.925930329903144,Нет,57,3.194560690158065,Нет,Нет,Нет,Нет,Проводятся,Нет потерь,1859.4532101226794,0.1519295599349043,Нет,Есть,Есть
37.642289860082954,-122.30152170903993,377,3518,Зеленая,28.46971596967967,61,7.611949126674434,Да,9,1.0843614052859079,Нет,Нет,Есть,Нет,Проводятся,Нет потерь,2460.765943940638,0.07152891951836349,Нет,Нет,Есть
37.609434838773254,-122.45732045693258,163,8526,Промышленная,24.179044605181566,61,7.860338816450615,Да,47,4.2662247752782845,Нет,Есть,Нет,Да,Проводятся,Материальный ущерб,1102.5929152142983,0.9877973899896136,Есть,Нет,Нет
37.596097273661755,-122.39376186599344,611,3196,Промышленная,21.75782676005585,76,0.5381152196561567,Нет,85,5.74307999247725,Есть,Нет,Нет,Да,Проводятся,Материальный ущерб,2348.06229538764,0.6923844752438647,Нет,Нет,Нет
37.577598339017186,-122.47368198067207,109,4972,Зеленая,17.22890185545419,65,0.32887009329768624,Да,51,1.7031918839415243,Нет,Есть,Есть,Нет,Не проводятся,Потери людей,3737.7671850714173,0.4248191412476232,Есть,Есть,Нет
37.55399896257398,-122.36530919878354,477,8299,Зеленая,26.052262175675978,35,8.383303494625808,Да,89,3.8840584985753086,Нет,Нет,Есть,Нет,Проводятся,Материальный ущерб,2330.0079622702797,0.8150635231229928,Есть,Нет,Нет
37.6287726287805,-122.32355592907993,563,9723,Промышленная,30.902601385692712,62,6.696724112560148,Да,84,4.77895184552918,Нет,Нет,Нет,Да,Проводятся,Нет потерь,2634.625029609217,0.12572010041365556,Нет,Есть,Есть
37.54884875094248,-122.40907072523973,350,1874,Жилая,31.253106516618857,64,6.359450109629291,Да,21,9.14732012955023,Есть,Есть,Есть,Нет,Не проводятся,Нет потерь,1610.213944455269,0.654355617751383,Нет,Есть,Есть
37.52532236815152,-122.44703413587594,830,6002,Жилая,34.35101816428676,31,7.602139522286143,Да,37,1.8521343058507678,Есть,Есть,Нет,Да,Не проводятся,Потери людей,1514.0040543077143,0.40983773144389524,Нет,Есть,Есть
37.56781213277749,-122.36344561661562,873,9050,Зеленая,16.523554496554716,53,4.398284128066688,Нет,45,8.516876852856047,Есть,Нет,Нет,Да,Не проводятся,Нет потерь,2663.883266050472,0.011363345426089522,Есть,Нет,Нет
37.63204886253636,-122.48758688549148,796,2063,Жилая,33.51992552780878,69,3.6105148380203547,Да,47,8.82355458954179,Нет,Есть,Нет,Нет,Проводятся,Нет потерь,4898.720325078126,0.11039636085991811,Нет,Есть,Нет
37.67009899778359,-122.32883493720993,884,6870,Зеленая,24.493892915994707,56,2.076680983216763,Нет,82,3.260762435420361,Нет,Нет,Есть,Да,Проводятся,Нет потерь,1720.3212549822745,0.7319697400431423,Нет,Нет,Нет
37.65616414450187,-122.47529251432714,201,5745,Промышленная,25.485127279468337,58,0.7018051560435024,Нет,37,2.863236859650188,Есть,Нет,Есть,Нет,Не проводятся,Потери людей,3789.147564530376,0.9326609352594363,Есть,Есть,Есть
37.573883173695755,-122.34213955532451,240,6054,Зеленая,22.179531653444343,44,8.135042610872068,Нет,70,9.959765180991681,Есть,Есть,Нет,Да,Не проводятся,Материальный ущерб,3906.6374624314667,0.2835457467522531,Нет,Нет,Есть
37.689319199158305,-122.40686548800258,496,1863,Промышленная,21.473664149291295,64,5.112444988394445,Да,82,2.5824046483407903,Есть,Нет,Нет,Нет,Проводятся,Потери людей,1318.031266505111,0.003787000288258069,Есть,Есть,Есть
37.670028263379606,-122.44348595050768,947,3939,Зеленая,17.003505641360398,71,6.797819647503652,Да,54,9.245685355361056,Есть,Есть,Нет,Да,Проводятся,Потери людей,2632.31170144283,0.08274397393473243,Есть,Нет,Нет
37.54239643625944,-122.4719228249887,773,3840,Зеленая,33.53353802675024,41,9.698967864305674,Да,42,5.607045904645936,Нет,Нет,Есть,Нет,Не проводятся,Потери людей,2005.2001040806967,0.9066633494287126,Есть,Нет,Нет
37.617634880940784,-122.4433831723223,442,7024,Зеленая,32.19045283693504,75,0.024077155138877426,Да,60,9.60113425761,Есть,Нет,Есть,Нет,Не проводятся,Нет потерь,2925.246700313831,0.6245714306771215,Есть,Нет,Нет
37.53743016974531,-122.49036840167987,816,9751,Зеленая,15.213818518833467,64,1.8217329447116692,Да,85,2.5045280532635394,Есть,Есть,Есть,Нет,Проводятся,Потери людей,2804.0423267531414,0.7941706646720953,Есть,Нет,Есть
37.52967258408406,-122.45433476510702,578,7312,Жилая,21.69663450926937,35,2.1681936826418644,Да,85,2.3286100411715602,Есть,Есть,Нет,Да,Не проводятся,Потери людей,4390.561077669432,0.987625619436415,Нет,Есть,Есть
37.64990888046906,-122.35860300777624,950,6200,Промышленная,30.297954564633727,39,8.593940704679612,Да,86,9.249974880135719,Есть,Есть,Нет,Нет,Проводятся,Материальный ущерб,2436.538409281133,0.5830956186772465,Нет,Нет,Нет
37.59943014350691,-122.46641974009428,589,3186,Промышленная,28.00897652349422,46,0.4055760978801515,Нет,40,9.714133238280354,Есть,Есть,Есть,Да,Проводятся,Материальный ущерб,3433.805275339232,0.6425191701068153,Есть,Нет,Есть
37.639379469072914,-122.38790989254014,405,5954,Жилая,32.749287709478025,35,8.014997893903749,Нет,33,1.6458151033924637,Есть,Есть,Нет,Да,Проводятся,Потери людей,1980.20029064692,0.1669228047058492,Есть,Есть,Нет
37.55845738944872,-122.33261132163173,897,4960,Жилая,16.343885858742603,36,1.0423618021570558,Да,74,8.675496391510794,Нет,Нет,Есть,Да,Проводятся,Потери людей,1491.3467599710057,0.3536058330339735,Есть,Нет,Есть
37.58574283939027,-122.48937376037111,939,8800,Жилая,25.371706518652445,45,8.034354534329493,Нет,48,3.4712167345142264,Нет,Есть,Есть,Да,Проводятся,Нет потерь,981.7460842883127,0.3262715547260424,Нет,Есть,Нет
37.522958699653884,-122.39670379957835,327,9547,Зеленая,32.916256214353474,59,2.7810815716108217,Нет,22,7.771030904242943,Есть,Есть,Есть,Нет,Не проводятся,Нет потерь,2897.0446776008694,0.08043591683951579,Есть,Нет,Нет
37.58913089318741,-122.47470110218947,553,6443,Зеленая,26.760005373625663,50,5.7121461377393015,Да,2,7.570652560098959,Нет,Есть,Есть,Да,Проводятся,Материальный ущерб,2139.132279511182,0.7904852892657929,Нет,Нет,Есть
37.52522639214336,-122.39066976604751,115,2841,Жилая,16.481913526122476,36,8.470760867372967,Да,71,3.8256427224823826,Нет,Есть,Нет,Да,Проводятся,Нет потерь,1647.0117387003215,0.2671352362538033,Нет,Нет,Нет
37.60492512485675,-122.32139228721213,742,2983,Жилая,29.244513893664276,44,9.840731782178477,Нет,58,9.28101365410926,Нет,Нет,Есть,Да,Не проводятся,Потери людей,2264.341879967017,0.8373352952354972,Есть,Нет,Есть
37.51876611120277,-122.39715383661905,954,6767,Жилая,23.5728306370016,61,3.5241772979223116,Да,95,1.4352136541015947,Есть,Нет,Есть,Да,Проводятся,Нет потерь,2120.413491738994,0.4518340093255886,Нет,Есть,Есть
37.67905371974058,-122.3737946541844,403,4986,Промышленная,20.819418090713476,50,0.8744467847821014,Да,56,4.758638999213788,Нет,Есть,Нет,Нет,Проводятся,Потери людей,3687.088661777103,0.4517905722027883,Есть,Есть,Есть
